,participant_id,frame_id,timestamp,action,JOINT_NONE,JOINT_HEAD,JOINT_NECK,JOINT_TORSO,JOINT_WAIST,JOINT_LEFT_COLLAR,JOINT_LEFT_SHOULDER,JOINT_LEFT_ELBOW,JOINT_LEFT_WRIST,JOINT_LEFT_HAND,JOINT_RIGHT_COLLAR,JOINT_RIGHT_SHOULDER,JOINT_RIGHT_ELBOW,JOINT_RIGHT_WRIST,JOINT_RIGHT_HAND,JOINT_LEFT_HIP,JOINT_LEFT_KNEE,JOINT_LEFT_ANKLE,JOINT_RIGHT_HIP,JOINT_RIGHT_KNEE,JOINT_RIGHT_ANKLE
0,7,1016,1649864379268456220,teacup,[ 0. -0.  0.],[2.01958496 0.04493317 0.4794057 ],[2.03546777 0.02669793 0.3553634 ],[2.13593066 0.01784126 0.01308347],[ 2.12817285  0.02010835 -0.20790863],[2.06117993 0.02443118 0.26776141],[ 2.063802   -0.1645504   0.26684897],[ 2.1549585  -0.32217639  0.0171732 ],[ 1.99497534 -0.16754271 -0.16644885],[ 1.96297876 -0.13661597 -0.20317326],[2.06117993 0.02443118 0.26776141],[2.10363721 0.19774471 0.24901743],[ 2.13765112  0.27155728 -0.04912377],[ 2.04481165  0.21322327 -0.31595938],[ 2.02624377  0.20155646 -0.36932651],[ 2.13614331 -0.09770689 -0.25820126],[ 2.09391406 -0.06043853 -0.69322845],[ 2.09391406 -0.06043853 -1.11940723],[ 2.15969531  0.13464503 -0.25650449],[ 2.10405933  0.09336292 -0.68965729],[ 2.10405933  0.09336292 -1.11583594]
0,7,1017,1649864379270892143,teacup,[ 0. -0.  0.],[2.01965125 0.04478742 0.47929434],[2.03546802 0.02670177 0.35536429],[2.13610156 0.0177845  0.0131088 ],[ 2.12815503  0.01976537 -0.2078804 ],[2.06122217 0.02441967 0.26777457],[ 2.06697437 -0.16446179  0.26694525],[ 2.15160815 -0.32316144  0.0149702 ],[ 2.00928186 -0.15690691 -0.17705576],[ 1.98081665 -0.123656   -0.21546095],[2.06122217 0.02441967 0.26777457],[2.10451172 0.19779922 0.24900299],[ 2.13738379  0.27169324 -0.04982633],[ 2.04179089  0.21193672 -0.31827075],[ 2.02267236  0.19998541 -0.37195963],[ 2.13514551 -0.09787967 -0.25825922],[ 2.09749146 -0.06361875 -0.69759381],[ 2.09749146 -0.06361875 -1.12377454],[ 2.15959351  0.13435428 -0.25596991],[ 2.10938794  0.09458945 -0.6935824 ],[ 2.10938794  0.09458945 -1.11976318]
0,7,1018,1649864379271511316,teacup,[ 0. -0.  0.],[2.0197395  0.04457488 0.47921161],[2.03547754 0.02670364 0.35536548],[2.13629175 0.0177284  0.01311707],[ 2.12813428  0.01940481 -0.20786807],[2.06127466 0.02440699 0.26778833],[ 2.07023926 -0.16448969  0.26744095],[ 2.15708716 -0.32383353  0.01545136],[ 2.01494165 -0.16039081 -0.17478073],[ 1.98651257 -0.12770226 -0.21282715],[2.06127466 0.02440699 0.26778833],[2.10552295 0.19781432 0.24902281],[ 2.13538721  0.27170258 -0.05111115],[ 2.04636902  0.21471898 -0.31931958],[ 2.02856543  0.20332227 -0.37296127],[ 2.13536108 -0.09800821 -0.25826572],[ 2.0969939  -0.06299894 -0.69909894],[ 2.0969939  -0.06299894 -1.12528186],[ 2.15953442  0.13405634 -0.25535837],[ 2.11340063  0.09299522 -0.6949231 ],[ 2.11340063  0.09299522 -1.12110596]
0,7,1019,1649864379272095680,teacup,[ 0. -0.  0.],[2.01985791 0.04427029 0.4790069 ],[2.03549719 0.02670502 0.3553678 ],[2.13668921 0.01678958 0.01315286],[ 2.1281897   0.01821089 -0.20782353],[2.06138403 0.02416846 0.26782275],[ 2.07025317 -0.16535503  0.26797739],[ 2.16144946 -0.32606021  0.01512745],[ 2.02510779 -0.16889075 -0.17838985],[ 1.99783948 -0.13745685 -0.21709331],[2.06138403 0.02416846 0.26782275],[2.10668652 0.1978396  0.24870412],[ 2.13164917  0.27055319 -0.05488377],[ 2.052396    0.21647496 -0.32234354],[ 2.03654541  0.20565932 -0.37583548],[ 2.13584131 -0.09860149 -0.25848743],[ 2.0950105  -0.06135249 -0.69736414],[ 2.0950105  -0.06135249 -1.12355151],[ 2.15955371  0.13259676 -0.25488596],[ 2.11259985  0.08941695 -0.69260535],[ 2.11259985  0.08941695 -1.11879272]
0,7,1020,1649864379279111862,teacup,[ 0. -0.  0.],[2.01993408 0.04418042 0.47887976],[2.03551257 0.02670524 0.35536929],[2.13684448 0.01580201 0.01318304],[ 2.12830029  0.01736573 -0.20779192],[2.06143237 0.0239163  0.26784113],[ 2.07031519 -0.1656496   0.26818628],[ 2.1611936  -0.32724969  0.01391571],[ 2.02721912 -0.16802469 -0.17740984],[ 2.00042419 -0.13617969 -0.21567494],[2.06143237 0.0239163  0.26784113],[2.1069624  0.19779233 0.24842714],[ 2.13317529  0.26993686 -0.0567532 ],[ 2.05213062  0.21449344 -0.32182867],[ 2.03592163  0.20340475 -0.37484378],[ 2.13624512 -0.09903281 -0.25869025],[ 2.09193579 -0.06134457 -0.69386365],[ 2.09193579 -0.06134457 -1.12005347],[ 2.1600127   0.13149768 -0.25452859],[ 2.11243701  0.08708092 -0.68872131],[ 2.11243701  0.08708092 -1.11491113]
0,7,1021,1649864379279467105,teacup,[ 0. -0.  0.],[2.02000891 0.04413476 0.47875583],[2.03552759 0.02670536 0.35537198],[2.13697681 0.01487646 0.01320886],[ 2.12841089  0.01654772 -0.20776573],[2.06147461 0.02367996 0.26785919],[ 2.07033301 -0.16582202  0.2682467 ],[ 2.16134229 -0.32829364  0.01272675],[ 2.02186206 -0.1715829  -0.17497278],[ 1.99396606 -0.14024075 -0.21251268],[2.06147461 0.02367996 0.26785919],[2.10711938 0.19774446 0.24818408],[ 2.13312061  0.2675831  -0.05908886],[ 2.04844531  0.21370282 -0.3220929 ],[ 2.03151025  0.20292676 -0.3746937 ],[ 2.13706079 -0.09940063 -0.25885468],[ 2.0888269  -0.06106432 -0.68956714],[ 2.0888269  -0.06106432 -1.1157594 ],[ 2.16055811  0.13033395 -0.25427258],[ 2.11331421  0.08859617 -0.68477838],[ 2.11331421  0.08859617 -1.1109707 ]
0,7,1022,1649864379279789686,teacup,[ 0. -0.  0.],[2.0200697  0.044201   0.47855615],[2.03557751 0.02670545 0.35537451],[2.13713623 0.01444454 0.0132258 ],[ 2.12851343  0.01615724 -0.20774757],[2.06155029 0.02356982 0.26787271],[ 2.07041675 -0.16632123  0.26917456],[ 2.16150562 -0.32841507  0.01152555],[ 2.01162732 -0.174744   -0.17391805],[ 1.98165161 -0.1440098  -0.21100676],[2.06155029 0.02356982 0.26787271],[2.10729614 0.1976489  0.24795804],[ 2.13192871  0.26304556 -0.06199532],[ 2.04924512  0.21280957 -0.32865506],[ 2.03270837  0.20276237 -0.381987  ],[ 2.1376626  -0.09946907 -0.25879367],[ 2.09472949 -0.06202546 -0.68891388],[ 2.09472949 -0.06202546 -1.11510864],[ 2.1613291   0.12950856 -0.25409845],[ 2.11319702  0.08807243 -0.68330121],[ 2.11319702  0.08807243 -1.10949609]
0,7,1023,1649864379280114173,teacup,[ 0. -0.  0.],[2.02023743 0.04421177 0.47810004],[2.03572803 0.02670496 0.3553801 ],[2.13713794 0.01378472 0.01317307],[ 2.12859766  0.01550188 -0.20780624],[2.0616604  0.02340101 0.26787131],[ 2.0704519  -0.16666794  0.26989526],[ 2.16215405 -0.32938565  0.00990586],[ 2.00598523 -0.16686943 -0.16310446],[ 1.97475146 -0.13436618 -0.19770653],[2.0616604  0.02340101 0.26787131],[2.10766333 0.19726599 0.24748792],[ 2.13178247  0.25888824 -0.06572426],[ 2.04970166  0.21018564 -0.3333501 ],[ 2.03328552  0.20044511 -0.38687527],[ 2.13766211 -0.09978548 -0.25834247],[ 2.10761279 -0.06160497 -0.68831427],[ 2.10761279 -0.06160497 -1.1145144 ],[ 2.16356494  0.12783921 -0.25363907],[ 2.11252197  0.0876576  -0.6814433 ],[ 2.11252197  0.0876576  -1.10764343]
0,7,1024,1649864379289178848,teacup,[ 0. -0.  0.],[2.02032764 0.04420464 0.47789017],[2.0358147  0.02670466 0.35538284],[2.13715845 0.01328475 0.01317221],[ 2.12864478  0.01497817 -0.20780972],[2.06173022 0.02327295 0.26787332],[ 2.07042749 -0.16662802  0.26986395],[ 2.16193604 -0.32980759  0.00908586],[ 2.01191602 -0.17300587 -0.1782825 ],[ 1.98191199 -0.14164554 -0.21575618],[2.06173022 0.02327295 0.26787332],[2.10774048 0.19717584 0.24742297],[ 2.13277002  0.26287506 -0.06572831],[ 2.04947119  0.20988591 -0.33489954],[ 2.0328114   0.19928809 -0.3887338 ],[ 2.1380647  -0.10004102 -0.25833292],[ 2.09544849 -0.06160076 -0.69133368],[ 2.37546826  0.13271481 -0.94722266],[ 2.16564795  0.12652721 -0.25336819],[ 2.10954736  0.08586912 -0.68462579],[ 2.10954736  0.08586912 -1.11082861]
0,7,1025,1649864379289534568,teacup,[ 0. -0.  0.],[2.02053333 0.04417217 0.47755688],[2.03602356 0.02670399 0.35538837],[2.13718677 0.01237459 0.01317389],[ 2.12873047  0.01407325 -0.20781322],[2.06189404 0.02303952 0.26787372],[ 2.07154492 -0.16633623  0.27012372],[ 2.16237646 -0.33034708  0.0082856 ],[ 2.01894641 -0.17955301 -0.18370216],[ 1.99026038 -0.1493942  -0.22209972],[2.06189404 0.02303952 0.26787372],[2.10798511 0.19665114 0.2470563 ],[ 2.13228857  0.26398047 -0.06692655],[ 2.05151294  0.20985872 -0.33285223],[ 2.03535779  0.19903436 -0.38603738],[ 2.13905518 -0.10056597 -0.25812259],[ 2.10569604 -0.06271352 -0.69427588],[ 2.38578418  0.12684807 -0.95364209],[ 2.1656853   0.12520612 -0.25341685],[ 2.11269458  0.08818241 -0.68769379],[ 2.11269458  0.08818241 -1.11390234]
0,7,1026,1649864379289859294,teacup,[ 0. -0.  0.],[2.02061829 0.04420006 0.47733969],[2.03615759 0.02670356 0.35539078],[2.13720703 0.01252398 0.01314835],[ 2.12876807  0.01414196 -0.2078416 ],[2.062      0.02307727 0.26786554],[ 2.0714519  -0.16620462  0.27014685],[ 2.16251953 -0.33043384  0.00808187],[ 2.02176221 -0.17959448 -0.18398615],[ 1.99361072 -0.14942661 -0.22239975],[2.062      0.02307727 0.26786554],[2.10812402 0.19631128 0.24685587],[ 2.1318208   0.26273318 -0.06773783],[ 2.05141089  0.20989925 -0.33268701],[ 2.03532886  0.19933246 -0.38567685],[ 2.13853125 -0.10054921 -0.25788126],[ 2.09330029 -0.06028744 -0.6955849 ],[ 2.43843359  0.07440338 -0.90629272],[ 2.16590723  0.1250033  -0.2536523 ],[ 2.10581079  0.08417301 -0.6895108 ],[ 2.10581079  0.08417301 -1.11572241]
0,7,1027,1649864379295565366,teacup,[ 0. -0.  0.],[2.0207373  0.04421891 0.47709244],[2.03630835 0.02670318 0.35539349],[2.13722925 0.01268509 0.01312021],[ 2.12881958  0.01424352 -0.20787285],[2.06211914 0.02311803 0.26785654],[ 2.07137915 -0.16610663  0.27018756],[ 2.16303735 -0.33045755  0.00800821],[ 2.01174109 -0.17429446 -0.17568042],[ 1.98148181 -0.14306184 -0.21241815],[2.06211914 0.02311803 0.26785654],[2.10805786 0.19629457 0.24696652],[ 2.13183838  0.26277521 -0.06793864],[ 2.05052832  0.20936856 -0.33543707],[ 2.03426636  0.19868723 -0.38893677],[ 2.13808569 -0.10055969 -0.25764218],[ 2.08363501 -0.06144646 -0.68975   ],[ 2.39424927  0.11906425 -0.91908276],[ 2.16615918  0.12490184 -0.25387898],[ 2.11205688  0.08846434 -0.68626447],[ 2.11205688  0.08846434 -1.11247913]
0,7,1028,1649864379296021223,teacup,[ 0. -0.  0.],[2.02116565 0.04417026 0.47673431],[2.03684717 0.02670231 0.35539984],[2.13730933 0.01301203 0.01301199],[ 2.12894019  0.01445166 -0.20798669],[2.06254321 0.02320063 0.26782437],[ 2.07039575 -0.16608919  0.27020273],[ 2.16427734 -0.33030685  0.00799236],[ 2.02499316 -0.16621573 -0.17393889],[ 1.99713635 -0.13339751 -0.21032513],[2.06254321 0.02320063 0.26782437],[2.10803857 0.1962265  0.24702104],[ 2.13147339  0.26277173 -0.06850713],[ 2.05108105  0.21005469 -0.33342767],[ 2.03500256  0.19951128 -0.38641177],[ 2.13932031 -0.1001978  -0.25767865],[ 2.09626929 -0.06288886 -0.68879169],[ 2.33858618  0.16091061 -0.95871912],[ 2.16668677  0.12488335 -0.25398505],[ 2.11205542  0.08895622 -0.68390179],[ 2.11205542  0.08895622 -1.1101228 ]
0,7,1029,1649864379296459913,teacup,[ 0. -0.  0.],[2.02141943 0.04414772 0.47659232],[2.03735327 0.02670185 0.3554032 ],[2.13738062 0.01292232 0.0129086 ],[ 2.12898926  0.01454779 -0.20808966],[2.06293945 0.02317715 0.26779575],[ 2.06958301 -0.16615567  0.27017328],[ 2.16487671 -0.33019653  0.00796575],[ 2.02751929 -0.1715809  -0.17867918],[ 2.00004785 -0.13985777 -0.21600818],[2.06293945 0.02317715 0.26779575],[2.10805298 0.19625984 0.24701245],[ 2.13155347  0.26283954 -0.06883244],[ 2.05084033  0.2100157  -0.33256973],[ 2.03469775  0.19945093 -0.3853172 ],[ 2.13880762 -0.10015977 -0.2576532 ],[ 2.08440112 -0.06320655 -0.69120764],[ 2.39765894  0.11430849 -0.91929773],[ 2.16658179  0.1249882  -0.2540696 ],[ 2.10965527  0.08723737 -0.68723151],[ 2.10965527  0.08723737 -1.11345581]
0,7,1030,1649864379306693792,teacup,[ 0. -0.  0.],[2.02169324 0.04410195 0.47651385],[2.03804565 0.02670134 0.35540735],[2.137479   0.01283994 0.01275967],[ 2.12904248  0.01466119 -0.20823706],[2.0634812  0.02315552 0.26775616],[ 2.06877173 -0.16622952  0.27014072],[ 2.166      -0.33022137  0.00813639],[ 2.00897522 -0.16893816 -0.16215477],[ 1.97757031 -0.13668152 -0.196213  ],[2.0634812  0.02315552 0.26775616],[2.1080918  0.19632021 0.24696475],[ 2.13191992  0.26286038 -0.06925914],[ 2.04946631  0.20922836 -0.33382135],[ 2.03297559  0.19850195 -0.3867338 ],[ 2.13891089 -0.10007555 -0.25759659],[ 2.10448071 -0.06356364 -0.69388452],[ 2.50044238  0.06992127 -0.77794519],[ 2.16636768  0.1252017  -0.25405428],[ 2.11218237  0.08841229 -0.68830792],[ 2.11218237  0.08841229 -1.11453564]
0,7,1031,1649864379307031154,teacup,[ 0. -0.  0.],[2.02222754 0.0440506  0.47647864],[2.03959766 0.02670037 0.35541556],[2.13770142 0.01303488 0.01241092],[ 2.12913965  0.01494132 -0.20858388],[2.0646958  0.02320428 0.26766364],[ 2.06809351 -0.16622905  0.27014038],[ 2.16904224 -0.33004651  0.00837275],[ 2.01246143 -0.1689167  -0.16975224],[ 1.98114526 -0.13669073 -0.20537724],[2.0646958  0.02320428 0.26766364],[2.10826099 0.19644341 0.24688771],[ 2.132771    0.26294919 -0.07016956],[ 2.04818994  0.20819411 -0.33860355],[ 2.03127368  0.19724309 -0.39229034],[ 2.13898047 -0.09992724 -0.25739474],[ 2.10701782 -0.06329523 -0.6965907 ],[ 2.10701782 -0.06329523 -1.12282532],[ 2.1659751   0.12569727 -0.25401721],[ 2.11176416  0.08813652 -0.69094617],[ 2.11176416  0.08813652 -1.11718079]
0,7,1032,1649864379307333469,teacup,[ 0. -0.  0.],[2.02276599 0.04403768 0.47652179],[2.04046436 0.02670014 0.35542117],[2.13782397 0.01316243 0.01221677],[ 2.12931836  0.0150776  -0.20878197],[2.06537354 0.02323656 0.26761331],[ 2.06757471 -0.1661459   0.26991211],[ 2.16897095 -0.33030826  0.00795848],[ 2.01760291 -0.17017226 -0.17238303],[ 1.98732935 -0.13814505 -0.20845132],[2.06537354 0.02323656 0.26761331],[2.10849292 0.19648288 0.24687492],[ 2.13319482  0.26293768 -0.07065275],[ 2.04876514  0.20850688 -0.33708817],[ 2.03187915  0.19762073 -0.39037524],[ 2.13894189 -0.09992865 -0.25717664],[ 2.09837524 -0.06305872 -0.69791266],[ 2.09837524 -0.06305872 -1.12415088],[ 2.16590552  0.1259364  -0.25401649],[ 2.11012573  0.08820332 -0.69301312],[ 2.11012573  0.08820332 -1.11925134]
0,7,1033,1649864379315307855,teacup,[ 0. -0.  0.],[2.02409277 0.0440434  0.47663629],[2.04213379 0.02669973 0.3554321 ],[2.13805518 0.0132507  0.01185419],[ 2.12993408  0.01537738 -0.2091609 ],[2.06667773 0.02325845 0.26751892],[ 2.06710498 -0.16589551  0.26954956],[ 2.16962646 -0.33079706  0.00735576],[ 2.00048157 -0.17367068 -0.15440839],[ 1.96665259 -0.14224541 -0.18676122],[2.06667773 0.02325845 0.26751892],[2.10888867 0.19654474 0.24685599],[ 2.13309302  0.26276666 -0.07169948],[ 2.04915845  0.20897221 -0.33538019],[ 2.03237158  0.19821332 -0.38811633],[ 2.13891431 -0.09981268 -0.25701807],[ 2.09549023 -0.06230429 -0.69820447],[ 2.09549023 -0.06230429 -1.12445007],[ 2.16746729  0.12605638 -0.2538266 ],[ 2.10784766  0.08719255 -0.69299982],[ 2.10784766  0.08719255 -1.11924536]
0,7,1034,1649864379315930843,teacup,[ 0. -0.  0.],[2.02478003 0.04404799 0.47669009],[2.0429325  0.02669971 0.3554386 ],[2.13816504 0.01326374 0.01168781],[ 2.13021143  0.01545259 -0.20933475],[2.06730176 0.02326157 0.26747586],[ 2.06720947 -0.16570419  0.26935593],[ 2.17014087 -0.33100116  0.00701837],[ 1.99308789 -0.18130658 -0.15154099],[ 1.95767725 -0.15136766 -0.18325285],[2.06730176 0.02326157 0.26747586],[2.10908716 0.19655942 0.24685632],[ 2.13343872  0.26268295 -0.07216349],[ 2.04926147  0.20925436 -0.33476001],[ 2.03242603  0.19856865 -0.38727933],[ 2.13891089 -0.09981113 -0.25698312],[ 2.08842871 -0.06235266 -0.6931402 ],[ 2.08842871 -0.06235266 -1.11938953],[ 2.16756323  0.12632449 -0.25360001],[ 2.11111157  0.08963141 -0.68908972],[ 2.11111157  0.08963141 -1.11533911]
0,7,1035,1649864379316527605,teacup,[ 0. -0.  0.],[2.02545984 0.04405177 0.47673264],[2.04374158 0.02669957 0.35544482],[2.13827515 0.01327617 0.01152112],[ 2.13061548  0.01552634 -0.2095132 ],[2.06793335 0.02326442 0.26743219],[ 2.06724683 -0.16562558  0.26940186],[ 2.17015356 -0.33105972  0.00672452],[ 2.02815808 -0.16613536 -0.16957397],[ 1.99975903 -0.13315048 -0.20483368],[2.06793335 0.02326442 0.26743219],[2.10929761 0.19657141 0.24685925],[ 2.13367627  0.26257391 -0.07252605],[ 2.04949561  0.20937906 -0.33430426],[ 2.03265942  0.19874008 -0.38665991],[ 2.13891968 -0.09991074 -0.25670853],[ 2.08280835 -0.06260627 -0.68763873],[ 2.08280835 -0.06260627 -1.11389197],[ 2.16794849  0.12664981 -0.25307077],[ 2.11243359  0.09026538 -0.68415668],[ 2.11243359  0.09026538 -1.11040991]
0,7,1036,1649864379319193124,teacup,[ 0. -0.  0.],[2.02614136 0.04405486 0.47676877],[2.04454956 0.02669951 0.35545114],[2.1383833  0.01327841 0.01135703],[ 2.13099243  0.01557275 -0.20968803],[2.06856396 0.02326472 0.26738901],[ 2.06738867 -0.16552211  0.26942944],[ 2.1701665  -0.33103436  0.00645236],[ 2.04241577 -0.16853041 -0.1815759 ],[ 2.0168656  -0.13602962 -0.21918155],[2.06856396 0.02326472 0.26738901],[2.10951221 0.19657944 0.24686401],[ 2.13561084  0.26242447 -0.07266357],[ 2.05003882  0.2097058  -0.33339432],[ 2.03292444  0.19916206 -0.38554047],[ 2.13900903 -0.09998766 -0.25650421],[ 2.09495508 -0.06446375 -0.69000409],[ 2.09495508 -0.06446375 -1.11626123],[ 2.16829932  0.1269457  -0.25252219],[ 2.11215381  0.08975505 -0.68448212],[ 2.11215381  0.08975505 -1.11073926]
0,7,1037,1649864379319816589,teacup,[ 0. -0.  0.],[2.02768494 0.04406091 0.47684204],[2.04620264 0.02669942 0.35546426],[2.13860107 0.0132766  0.01102673],[ 2.13155396  0.01612756 -0.21002725],[2.06985303 0.02326371 0.26730191],[ 2.06765698 -0.16532561  0.26951797],[ 2.17005664 -0.3308667   0.00608887],[ 2.02713635 -0.16448352 -0.16553448],[ 1.99855225 -0.13120688 -0.19985916],[2.06985303 0.02326371 0.26730191],[2.10994751 0.1965979  0.24687448],[ 2.13680493  0.26210791 -0.07292469],[ 2.0503855   0.20991658 -0.33248566],[ 2.03310156  0.19947832 -0.38439786],[ 2.13905713 -0.09997678 -0.25544661],[ 2.10051782 -0.06310369 -0.68498364],[ 2.10051782 -0.06310369 -1.11124878],[ 2.16819922  0.12760658 -0.25285223],[ 2.11188696  0.08717219 -0.68010046],[ 2.11188696  0.08717219 -1.1063656 ]
0,7,1038,1649864379320387601,teacup,[ 0. -0.  0.],[2.0284292  0.0440632  0.47687439],[2.04696875 0.02669931 0.35547064],[2.13870679 0.01327429 0.01087631],[ 2.13181543  0.01660403 -0.21017805],[2.07045142 0.02326283 0.26726263],[ 2.06780103 -0.16521854  0.26956628],[ 2.17010571 -0.330742    0.00603924],[ 2.01487976 -0.15767192 -0.15292413],[ 1.98383459 -0.12305791 -0.18471681],[2.07045142 0.02326283 0.26726263],[2.11015771 0.19659123 0.24688943],[ 2.13717578  0.26222275 -0.07291253],[ 2.05201392  0.20976439 -0.33618665],[ 2.03498157  0.19927272 -0.38884146],[ 2.14047314 -0.09931026 -0.25596146],[ 2.09100366 -0.06326306 -0.68855762],[ 2.09100366 -0.06326306 -1.1148269 ],[ 2.16890161  0.1279292  -0.25309013],[ 2.11069482  0.08641418 -0.68410583],[ 2.11069482  0.08641418 -1.11037512]
0,7,1039,1649864379329038143,teacup,[ 0. -0.  0.],[2.02914722 0.04406365 0.47689426],[2.04777332 0.0266992  0.35547687],[2.13881787 0.01327119 0.01071588],[ 2.13206348  0.01702951 -0.21033798],[2.07107983 0.02326175 0.26722125],[ 2.06793164 -0.16511568  0.2696123 ],[ 2.17019751 -0.3308317   0.00614175],[ 2.01620764 -0.16405513 -0.16681198],[ 1.98540967 -0.13069981 -0.20140273],[2.07107983 0.02326175 0.26722125],[2.11041943 0.19658138 0.24690651],[ 2.13807544  0.26245837 -0.07283125],[ 2.05782715  0.21088478 -0.34179346],[ 2.04177747  0.20057007 -0.39558591],[ 2.14203271 -0.09899973 -0.25580627],[ 2.10565601 -0.06328231 -0.69300537],[ 2.10565601 -0.06328231 -1.11927881],[ 2.16963867  0.12828069 -0.25319891],[ 2.11011865  0.08604598 -0.68726764],[ 2.11011865  0.08604598 -1.11354114]
0,7,1040,1649864379329319715,teacup,[ 0. -0.  0.],[2.03062512 0.04406679 0.4769444 ],[2.04930249 0.02669899 0.35549414],[2.13903564 0.01326204 0.01042035],[ 2.13253418  0.01731299 -0.21064041],[2.07227563 0.0232589  0.26714935],[ 2.06835278 -0.16488853  0.26971411],[ 2.17074658 -0.33096979  0.00642491],[ 2.00250574 -0.17688493 -0.15986757],[ 1.96885754 -0.14606796 -0.19312607],[2.07227563 0.0232589  0.26714935],[2.11091431 0.19654858 0.24694913],[ 2.13634961  0.26241022 -0.07305701],[ 2.05237988  0.20384673 -0.33615347],[ 2.03558594  0.19213403 -0.38877277],[ 2.14216064 -0.09905973 -0.25572951],[ 2.10085938 -0.06022313 -0.6969552 ],[ 2.10085938 -0.06022313 -1.1232373 ],[ 2.17041528  0.12867865 -0.25332468],[ 2.11042261  0.08608269 -0.6920509 ],[ 2.11042261  0.08608269 -1.11833301]
0,7,1041,1649864379329594850,teacup,[ 0. -0.  0.],[2.03134192 0.04407368 0.47700266],[2.04971191 0.02669889 0.35550345],[2.13909937 0.01326068 0.01035419],[ 2.13277588  0.01744693 -0.2107115 ],[2.07259766 0.02325831 0.26713504],[ 2.06856641 -0.16476266  0.26977051],[ 2.17114551 -0.33091684  0.00655985],[ 1.98634619 -0.18736937 -0.14942084],[ 1.94938635 -0.15865988 -0.18061697],[2.07259766 0.02325831 0.26713504],[2.11134668 0.19641019 0.24704887],[ 2.13652759  0.26216373 -0.0730322 ],[ 2.05438403  0.20499242 -0.33584503],[ 2.03795532  0.19355815 -0.38840759],[ 2.14218579 -0.09909069 -0.25569019],[ 2.09856104 -0.06166644 -0.69155975],[ 2.09856104 -0.06166644 -1.11784619],[ 2.17056738  0.12892813 -0.25342242],[ 2.11202637  0.08719212 -0.68714709],[ 2.11202637  0.08719212 -1.11343359]
0,7,1042,1649864379335527420,teacup,[ 0. -0.  0.],[2.03215393 0.04407741 0.47703787],[2.05030859 0.02669879 0.35551266],[2.13918579 0.01325666 0.01024561],[ 2.13301172  0.01738706 -0.21082768],[2.07306494 0.02325704 0.26710986],[ 2.07575171 -0.16399841  0.27011292],[ 2.1719834  -0.33143112  0.00583674],[ 2.01772461 -0.1695074  -0.1688412 ],[ 1.9868728  -0.13712265 -0.20377679],[2.07306494 0.02325704 0.26710986],[2.11191138 0.19629916 0.24713039],[ 2.13748633  0.26173236 -0.07255789],[ 2.04979492  0.21366722 -0.33812787],[ 2.03225659  0.2040542  -0.39124185],[ 2.1423103  -0.09923181 -0.25577725],[ 2.09971851 -0.06298037 -0.69071051],[ 2.09971851 -0.06298037 -1.11700134],[ 2.17070068  0.12896008 -0.25355194],[ 2.11223291  0.08726418 -0.68614667],[ 2.11223291  0.08726418 -1.1124375 ]
0,7,1043,1649864379335816621,teacup,[ 0. -0.  0.],[2.03381458 0.04408086 0.4770773 ],[2.0516499  0.02669856 0.35553119],[2.13937646 0.01324658 0.00999698],[ 2.13347876  0.01722151 -0.2110914 ],[2.07411377 0.02325397 0.26705173],[ 2.08340649 -0.16366545  0.27224005],[ 2.17038062 -0.33010959  0.00744477],[ 2.03994189 -0.17132468 -0.18464211],[ 2.01385413 -0.13956769 -0.22305948],[2.07411377 0.02325397 0.26705173],[2.11194946 0.1963777  0.2471001 ],[ 2.14022705  0.26147058 -0.06967738],[ 2.05836182  0.21123645 -0.33406137],[ 2.04198877  0.20118962 -0.38693817],[ 2.14242822 -0.09951985 -0.25593233],[ 2.09474438 -0.06056359 -0.68962683],[ 2.09474438 -0.06056359 -1.11592676],[ 2.17127124  0.12889943 -0.25361572],[ 2.11157324  0.08680148 -0.68552551],[ 2.11157324  0.08680148 -1.11182544]
0,7,1044,1649864379336082458,teacup,[ 0. -0.  0.],[2.03459753 0.04408137 0.47709055],[2.05226953 0.02669843 0.35553992],[2.13949121 0.01324213 0.0098909 ],[ 2.13376172  0.01713157 -0.21120583],[2.07460498 0.02325258 0.26702701],[ 2.08812646 -0.1635407   0.27400128],[ 2.16997534 -0.32898416  0.00882548],[ 2.03344226 -0.17072095 -0.17809789],[ 2.00613562 -0.1390683  -0.21548256],[2.07460498 0.02325258 0.26702701],[2.11224927 0.1963364  0.24713976],[ 2.14421899  0.261306   -0.0677347 ],[ 2.05698193  0.20752467 -0.32874451],[ 2.03953455  0.1967684  -0.38094647],[ 2.14251172 -0.09964371 -0.25601419],[ 2.10180298 -0.06466977 -0.69354364],[ 2.10180298 -0.06466977 -1.11984814],[ 2.17164941  0.12883711 -0.25360779],[ 2.11223828  0.08667743 -0.68835516],[ 2.11223828  0.08667743 -1.11465967]
